CustomerID,FirstName,LastName,Gender,DateOfBirth,PhoneNumber,Email,RegionID,SubscriptionID,JoinDate,CustomerStatus
CUS00209,Peace,Obi,Female,10/2/1989,08178160332,peace.obi.cus00209@pulseconnect.com,2,4,4/11/2025,Active
CUS00210,Joy,Balogun,Female,5/14/1982,08128372108,joy.balogun.cus00210@pulseconnect.com,2,1,11/9/2024,Churned
CUS00211,Patricia,Taylor,Female,12/2/1996,09180086395,patricia.taylor.cus00211@pulseconnect.com,3,1,1/21/2025,Active
CUS00212,Benjamin,Brown,Male,10/5/1980,09020130971,benjamin.brown.cus00212@pulseconnect.com,3,2,7/26/2024,Active
CUS00213,Esther,Johnson,Female,10/22/2002,07086581883,esther.johnson.cus00213@pulseconnect.com,6,3,3/23/2023,Active
CUS00214,Charles,Oladipo,Male,7/3/1980,07041212662,charles.oladipo.cus00214@pulseconnect.com,3,3,4/19/2021,Active
CUS00215,Mark,Abdullahi,Male,2/10/1959,08081126144,mark.abdullahi.cus00215@pulseconnect.com,1,2,1/9/2022,Active
CUS00216,Mary,Chukwu,Female,7/22/1983,09167733326,mary.chukwu.cus00216@pulseconnect.com,5,3,3/5/2025,Active
CUS00217,Patricia,Okafor,Female,1/28/1962,09144231036,patricia.okafor.cus00217@pulseconnect.com,5,4,11/2/2023,Active
CUS00218,Angela,Akinyemi,Female,3/16/1969,09043588858,angela.akinyemi.cus00218@pulseconnect.com,2,2,10/23/2021,Active
CUS00219,Benjamin,Okeke,Male,8/23/1984,08092503400,benjamin.okeke.cus00219@pulseconnect.com,2,2,10/11/2021,Active
CUS00220,Precious,Aliyu,Female,6/26/1960,09198959147,precious.aliyu.cus00220@pulseconnect.com,5,3,6/2/2023,Active
CUS00221,Grace,Thomas,Female,6/2/1987,07030401020,grace.thomas.cus00221@pulseconnect.com,6,3,9/9/2023,Active
CUS00222,Patricia,Aliyu,Female,8/25/1965,09150630640,patricia.aliyu.cus00222@pulseconnect.com,5,3,5/9/2023,Active
CUS00223,Ruth,Oladipo,Female,12/28/1991,07047552106,ruth.oladipo.cus00223@pulseconnect.com,4,2,11/5/2022,Active
CUS00224,Philip,Johnson,Male,2/6/1976,09071302903,philip.johnson.cus00224@pulseconnect.com,5,4,3/13/2025,Active
CUS00225,Hannah,Obi,Female,11/27/1958,09014936476,hannah.obi.cus00225@pulseconnect.com,3,5,7/18/2025,Churned
CUS00226,Isaac,Akinola,Male,10/15/1975,07028962657,isaac.akinola.cus00226@pulseconnect.com,4,4,10/19/2023,Active
CUS00227,Ruth,Usman,Female,12/11/1957,07065131007,ruth.usman.cus00227@pulseconnect.com,1,2,9/28/2025,Active
CUS00228,Daniel,Evans,Male,5/26/1982,09063240457,daniel.evans.cus00228@pulseconnect.com,3,5,12/15/2025,Active
CUS00229,James,Balogun,Male,7/11/1959,07051781705,james.balogun.cus00229@pulseconnect.com,4,2,11/24/2023,Active
CUS00230,Joshua,Aliyu,Male,2/5/1972,08138718139,joshua.aliyu.cus00230@pulseconnect.com,3,4,5/17/2022,Active
CUS00231,Ruth,Usman,Female,7/4/1960,08051081822,ruth.usman.cus00231@pulseconnect.com,2,1,4/2/2021,Active
CUS00232,Deborah,Afolabi,Female,7/28/1982,07033847787,deborah.afolabi.cus00232@pulseconnect.com,2,2,2/10/2025,Active
CUS00233,David,Akinyemi,Male,1/9/1996,08096009757,david.akinyemi.cus00233@pulseconnect.com,4,3,9/24/2022,Active
CUS00234,Anthony,Yusuf,Male,12/16/1969,08160229854,anthony.yusuf.cus00234@pulseconnect.com,4,2,5/1/2022,Active
CUS00235,Victoria,Okeke,Female,9/14/1982,09180453910,victoria.okeke.cus00235@pulseconnect.com,4,4,1/12/2021,Churned
CUS00236,Grace,Olawale,Female,9/3/1958,07077775419,grace.olawale.cus00236@pulseconnect.com,4,4,12/28/2025,Active
CUS00237,Samuel,Okeke,Male,7/7/2002,08138842669,samuel.okeke.cus00237@pulseconnect.com,4,1,1/9/2021,Active
CUS00238,Jennifer,Abdullahi,Female,9/2/1992,08180119617,jennifer.abdullahi.cus00238@pulseconnect.com,6,4,3/17/2021,Active
CUS00239,Emmanuel,Balogun,Male,3/11/2007,08131230465,emmanuel.balogun.cus00239@pulseconnect.com,6,3,7/21/2022,Active
CUS00240,Moses,Hall,Male,2/9/1997,08176965357,moses.hall.cus00240@pulseconnect.com,2,3,10/12/2023,Active
CUS00241,Anthony,Bello,Male,10/17/2000,09113185725,anthony.bello.cus00241@pulseconnect.com,3,5,12/10/2023,Suspended
CUS00242,Mary,Lewis,Female,12/8/1992,08121398636,mary.lewis.cus00242@pulseconnect.com,1,4,6/2/2021,Active
CUS00243,Paul,Green,Male,11/3/1994,07054375467,paul.green.cus00243@pulseconnect.com,2,1,9/11/2025,Active
CUS00244,Nelson,Okeke,Male,6/11/2006,08148393008,nelson.okeke.cus00244@pulseconnect.com,2,2,12/14/2024,Active
CUS00245,Peace,Adewale,Female,8/11/2005,09042092237,peace.adewale.cus00245@pulseconnect.com,2,2,4/9/2023,Churned
CUS00246,Janet,Brown,Female,12/8/1978,08064811103,janet.brown.cus00246@pulseconnect.com,3,4,9/10/2024,Active
CUS00247,Timothy,Nwosu,Male,11/16/1991,07093994649,timothy.nwosu.cus00247@pulseconnect.com,4,2,10/21/2024,Active
CUS00248,John,Oladipo,Male,9/26/1986,07018409714,john.oladipo.cus00248@pulseconnect.com,6,3,2/22/2021,Active
CUS00249,Blessing,Okeke,Female,4/13/1988,08111546499,blessing.okeke.cus00249@pulseconnect.com,6,3,10/26/2025,Active
CUS00250,John,Okeke,Male,1/8/1976,08066659333,john.okeke.cus00250@pulseconnect.com,6,2,11/26/2021,Active
CUS00251,Blessing,Abdullahi,Female,5/4/1961,09131603579,blessing.abdullahi.cus00251@pulseconnect.com,1,1,7/26/2023,Churned
CUS00252,Joshua,Turner,Male,6/10/1991,09140390838,joshua.turner.cus00252@pulseconnect.com,1,3,9/12/2024,Active
CUS00253,Peace,King,Female,2/2/1960,09064386537,peace.king.cus00253@pulseconnect.com,3,4,4/7/2021,Active
CUS00254,Richard,Okafor,Male,3/6/2001,07028617254,richard.okafor.cus00254@pulseconnect.com,6,1,9/15/2023,Active
CUS00255,Bright,Ogunbiyi,Male,12/8/1961,09193724700,bright.ogunbiyi.cus00255@pulseconnect.com,4,1,5/14/2022,Active
CUS00256,Michael,Okafor,Male,9/26/1974,09092194095,michael.okafor.cus00256@pulseconnect.com,5,3,12/26/2024,Active
CUS00257,Joy,Oladipo,Female,1/20/1968,07050232711,joy.oladipo.cus00257@pulseconnect.com,5,4,7/11/2023,Active
CUS00258,Nelson,Hill,Male,11/11/1956,09056421440,nelson.hill.cus00258@pulseconnect.com,5,3,1/27/2025,Active
CUS00259,Daniel,Taylor,Male,11/23/1999,09089733690,daniel.taylor.cus00259@pulseconnect.com,1,3,5/6/2024,Churned
CUS00260,Matthew,Walker,Male,6/3/1991,09182878559,matthew.walker.cus00260@pulseconnect.com,3,1,12/26/2021,Active
CUS00261,Sarah,Okafor,Female,1/18/1962,08140629619,sarah.okafor.cus00261@pulseconnect.com,1,5,6/10/2021,Active
CUS00262,Mary,Adeyemi,Female,7/22/1975,09020529016,mary.adeyemi.cus00262@pulseconnect.com,3,4,7/6/2022,Active
CUS00263,Henry,Williams,Male,10/6/2000,07089889503,henry.williams.cus00263@pulseconnect.com,5,4,10/16/2025,Active
CUS00264,Nelson,Walker,Male,6/19/1970,09054190049,nelson.walker.cus00264@pulseconnect.com,3,1,7/3/2025,Active
CUS00265,Samuel,Scott,Male,9/2/1991,08112616857,samuel.scott.cus00265@pulseconnect.com,4,3,5/1/2024,Active
CUS00266,Andrew,King,Male,7/21/1979,08046378807,andrew.king.cus00266@pulseconnect.com,3,4,5/20/2023,Active
CUS00267,Joy,Williams,Female,2/12/1989,09095832666,joy.williams.cus00267@pulseconnect.com,3,2,10/9/2022,Active
CUS00268,Michael,Afolabi,Male,8/16/2006,09189299525,michael.afolabi.cus00268@pulseconnect.com,6,2,10/8/2024,Active
CUS00269,Precious,Ojo,Female,4/19/1972,08119757096,precious.ojo.cus00269@pulseconnect.com,2,2,8/8/2023,Active
CUS00270,Blessing,Okoro,Female,4/24/1963,09054544459,blessing.okoro.cus00270@pulseconnect.com,1,4,5/10/2022,Active
CUS00271,Grace,Mohammed,Female,11/2/2003,07033253552,grace.mohammed.cus00271@pulseconnect.com,2,2,3/13/2025,Active
CUS00272,Kelvin,Akinola,Male,1/24/1988,09193524235,kelvin.akinola.cus00272@pulseconnect.com,2,1,6/4/2023,Active
CUS00273,Richard,Afolabi,Male,11/26/1978,09028675101,richard.afolabi.cus00273@pulseconnect.com,2,2,7/7/2023,Active
CUS00274,Stephen,Bello,Male,12/22/1996,08182560306,stephen.bello.cus00274@pulseconnect.com,2,4,10/2/2022,Active
CUS00275,Joseph,Oladipo,Male,4/25/1999,07075075055,joseph.oladipo.cus00275@pulseconnect.com,4,5,8/9/2024,Active
CUS00276,Esther,Adewale,Female,6/24/1971,09142188013,esther.adewale.cus00276@pulseconnect.com,5,1,9/9/2025,Active
CUS00277,Isaac,Nwachukwu,Male,4/3/2005,08178063565,isaac.nwachukwu.cus00277@pulseconnect.com,3,3,2/12/2025,Active
CUS00278,David,Williams,Male,8/2/1964,09168248617,david.williams.cus00278@pulseconnect.com,1,3,11/4/2025,Suspended
CUS00279,Mark,Olawale,Male,5/6/1983,09073578414,mark.olawale.cus00279@pulseconnect.com,5,2,11/4/2023,Active
CUS00280,Angela,Clark,Female,6/20/2006,07032644756,angela.clark.cus00280@pulseconnect.com,1,4,12/10/2025,Active
CUS00281,Paul,Eze,Male,5/21/1992,07049886292,paul.eze.cus00281@pulseconnect.com,1,2,4/17/2024,Active
CUS00282,Nelson,Ogunbiyi,Male,7/14/1993,07050362121,nelson.ogunbiyi.cus00282@pulseconnect.com,3,1,2/24/2022,Active
CUS00283,Rebecca,Akinola,Female,10/16/1992,08043499465,rebecca.akinola.cus00283@pulseconnect.com,6,5,3/7/2025,Active
CUS00284,Richard,Green,Male,1/14/2001,08192931602,richard.green.cus00284@pulseconnect.com,1,3,12/28/2024,Active
CUS00285,Anthony,Ogunlana,Male,1/4/1964,09048442956,anthony.ogunlana.cus00285@pulseconnect.com,3,2,9/14/2022,Active
CUS00286,Emmanuel,Walker,Male,3/27/1975,09080680979,emmanuel.walker.cus00286@pulseconnect.com,2,2,11/18/2021,Active
CUS00287,Precious,King,Female,3/12/1982,07023790926,precious.king.cus00287@pulseconnect.com,5,1,7/13/2025,Active
CUS00288,Nelson,Johnson,Male,7/17/1980,08138912643,nelson.johnson.cus00288@pulseconnect.com,2,4,5/19/2025,Active
CUS00289,Mercy,King,Female,11/10/1987,08092133299,mercy.king.cus00289@pulseconnect.com,3,3,4/9/2021,Active
CUS00290,Anthony,Akinola,Male,1/15/1998,09110411835,anthony.akinola.cus00290@pulseconnect.com,2,2,2/19/2024,Active
CUS00291,Patricia,Ogunlana,Female,4/25/2001,08062563475,patricia.ogunlana.cus00291@pulseconnect.com,1,3,11/3/2024,Active
CUS00292,Rebecca,Ogunleye,Female,7/20/1998,07053413750,rebecca.ogunleye.cus00292@pulseconnect.com,2,1,9/4/2022,Active
CUS00293,Charles,Cooper,Male,10/11/1983,08031093603,charles.cooper.cus00293@pulseconnect.com,4,1,12/8/2023,Active
CUS00294,Deborah,Oladipo,Female,12/9/1995,09067519287,deborah.oladipo.cus00294@pulseconnect.com,6,4,7/23/2021,Active
CUS00295,Esther,Akinola,Female,2/12/1987,09143841924,esther.akinola.cus00295@pulseconnect.com,1,3,2/11/2025,Active
CUS00296,Peter,Chukwu,Male,5/22/2001,09183240127,peter.chukwu.cus00296@pulseconnect.com,2,1,7/7/2025,Active
CUS00297,Janet,Hill,Female,2/27/1987,09088537195,janet.hill.cus00297@pulseconnect.com,6,2,6/20/2021,Active
CUS00298,Samuel,Ibrahim,Male,3/17/2001,09062713265,samuel.ibrahim.cus00298@pulseconnect.com,2,3,7/8/2022,Active
CUS00299,Timothy,Mohammed,Male,8/18/1998,07065672423,timothy.mohammed.cus00299@pulseconnect.com,2,2,1/28/2021,Suspended
CUS00300,James,Hill,Male,3/6/1997,08150417641,james.hill.cus00300@pulseconnect.com,3,4,9/6/2024,Churned
CUS00301,Blessing,Akinola,Female,3/7/2007,08147760474,blessing.akinola.cus00301@pulseconnect.com,4,1,12/8/2023,Active
CUS00302,Kelvin,Adebayo,Male,1/12/1985,09187633479,kelvin.adebayo.cus00302@pulseconnect.com,6,3,2/25/2024,Churned
CUS00303,Deborah,Hall,Female,7/22/1992,08155320174,deborah.hall.cus00303@pulseconnect.com,5,3,12/14/2021,Active
CUS00304,Precious,Evans,Female,10/27/1997,07060135921,precious.evans.cus00304@pulseconnect.com,4,3,5/25/2021,Active
CUS00305,Benjamin,Afolabi,Male,11/28/2007,08134680263,benjamin.afolabi.cus00305@pulseconnect.com,2,3,1/12/2024,Suspended
CUS00306,Paul,Okeke,Male,6/25/1972,08123202485,paul.okeke.cus00306@pulseconnect.com,1,3,3/9/2021,Active
CUS00307,Daniel,King,Male,10/7/1956,09093836019,daniel.king.cus00307@pulseconnect.com,2,3,3/27/2023,Active
CUS00308,Paul,Williams,Male,3/24/1966,08027179170,paul.williams.cus00308@pulseconnect.com,3,2,11/19/2022,Active
CUS00309,Benjamin,Ojo,Male,2/24/1989,07026346237,benjamin.ojo.cus00309@pulseconnect.com,1,3,8/24/2023,Active
CUS00310,Peace,Turner,Female,12/10/2008,09089449514,peace.turner.cus00310@pulseconnect.com,1,3,4/16/2024,Active
CUS00311,Mercy,Olawale,Female,3/22/1993,09178298289,mercy.olawale.cus00311@pulseconnect.com,6,3,9/5/2023,Active
CUS00312,Andrew,Nwachukwu,Male,4/12/1978,08120794545,andrew.nwachukwu.cus00312@pulseconnect.com,6,2,9/23/2022,Suspended
CUS00313,Rebecca,Hill,Female,9/9/1970,08181634404,rebecca.hill.cus00313@pulseconnect.com,2,2,5/28/2024,Active
CUS00314,Hannah,Taylor,Female,11/5/1995,07075214801,hannah.taylor.cus00314@pulseconnect.com,5,2,3/20/2023,Active
CUS00315,Collins,Walker,Male,8/1/1957,07095508371,collins.walker.cus00315@pulseconnect.com,5,3,1/7/2022,Active
CUS00316,Isaac,Taylor,Male,8/22/1999,08084016998,isaac.taylor.cus00316@pulseconnect.com,3,3,3/18/2024,Active
CUS00317,Richard,Ward,Male,8/1/1961,09110495896,richard.ward.cus00317@pulseconnect.com,1,2,3/3/2021,Active
CUS00318,Grace,Evans,Female,2/21/1989,09031114781,grace.evans.cus00318@pulseconnect.com,1,6,4/9/2024,Active
CUS00319,Joy,Adewale,Female,7/7/2004,08154587560,joy.adewale.cus00319@pulseconnect.com,4,3,4/19/2024,Active
CUS00320,Ruth,Evans,Female,9/12/2007,08023853417,ruth.evans.cus00320@pulseconnect.com,1,3,1/1/2023,Suspended
CUS00321,Bright,Yusuf,Male,10/5/2008,08129518134,bright.yusuf.cus00321@pulseconnect.com,1,1,11/4/2025,Active
CUS00322,Daniel,Obi,Male,3/2/1977,07020919086,daniel.obi.cus00322@pulseconnect.com,6,3,1/3/2021,Active
CUS00323,Mercy,Nwosu,Female,3/5/2005,08145208062,mercy.nwosu.cus00323@pulseconnect.com,1,4,1/18/2022,Active
CUS00324,Luke,Johnson,Male,7/18/1989,08146652750,luke.johnson.cus00324@pulseconnect.com,2,1,2/18/2024,Churned
CUS00325,Henry,Green,Male,7/1/1998,09156594960,henry.green.cus00325@pulseconnect.com,2,3,10/1/2022,Active
CUS00326,Kelvin,Johnson,Male,8/23/2006,08185792959,kelvin.johnson.cus00326@pulseconnect.com,5,4,1/10/2022,Active
CUS00327,Sarah,Baker,Female,4/23/1973,09174092575,sarah.baker.cus00327@pulseconnect.com,4,3,4/21/2022,Churned
CUS00328,Charles,Smith,Male,11/9/2007,09155582461,charles.smith.cus00328@pulseconnect.com,1,3,4/13/2021,Active
CUS00329,Matthew,Ogunleye,Male,6/20/1991,08194055136,matthew.ogunleye.cus00329@pulseconnect.com,6,4,2/23/2025,Active
CUS00330,Charles,Usman,Male,1/2/1957,08082857157,charles.usman.cus00330@pulseconnect.com,3,3,8/1/2022,Active
CUS00331,David,Turner,Male,10/27/1999,09175545225,david.turner.cus00331@pulseconnect.com,1,1,1/19/2023,Active
CUS00332,Mary,Yusuf,Female,7/25/1963,08079776834,mary.yusuf.cus00332@pulseconnect.com,6,3,6/10/2024,Active
CUS00333,Ruth,Okeke,Female,6/24/1963,09192610858,ruth.okeke.cus00333@pulseconnect.com,3,5,9/15/2021,Active
CUS00334,Victor,Afolabi,Male,10/15/1998,08067047990,victor.afolabi.cus00334@pulseconnect.com,1,2,5/3/2023,Active
CUS00335,Mercy,Olawale,Female,7/23/2003,09017384533,mercy.olawale.cus00335@pulseconnect.com,2,1,12/16/2024,Active
CUS00336,Joshua,Olawale,Male,7/5/1967,08047653806,joshua.olawale.cus00336@pulseconnect.com,3,4,3/21/2021,Active
CUS00337,Angela,Mohammed,Female,3/1/1979,08073573928,angela.mohammed.cus00337@pulseconnect.com,6,1,3/2/2025,Active
CUS00338,Philip,Abdullahi,Male,1/8/1982,09163457801,philip.abdullahi.cus00338@pulseconnect.com,5,2,12/8/2021,Active
CUS00339,Timothy,Ward,Male,6/7/2004,07033660304,timothy.ward.cus00339@pulseconnect.com,1,2,1/16/2024,Suspended
CUS00340,Angela,Clark,Female,11/8/1975,09094718506,angela.clark.cus00340@pulseconnect.com,6,3,4/8/2024,Active
CUS00341,Benjamin,Chukwu,Male,2/17/2003,08192105610,benjamin.chukwu.cus00341@pulseconnect.com,6,1,6/13/2022,Active
CUS00342,Michael,Abdullahi,Male,3/1/1963,08088144184,michael.abdullahi.cus00342@pulseconnect.com,5,2,3/16/2025,Active
CUS00343,John,Ward,Male,9/21/1961,09079286880,john.ward.cus00343@pulseconnect.com,1,2,12/3/2021,Active
CUS00344,Philip,Chukwu,Male,8/17/1998,09159959002,philip.chukwu.cus00344@pulseconnect.com,6,3,6/22/2024,Active
CUS00345,Paul,Thomas,Male,11/20/1989,08050070204,paul.thomas.cus00345@pulseconnect.com,3,2,2/27/2021,Active
CUS00346,Blessing,Akinyemi,Female,7/22/1980,07067197178,blessing.akinyemi.cus00346@pulseconnect.com,2,2,8/7/2025,Active
CUS00347,James,Eze,Male,1/5/1960,09145180906,james.eze.cus00347@pulseconnect.com,6,3,8/24/2023,Suspended
CUS00348,Bright,Lewis,Male,4/20/1959,09037480599,bright.lewis.cus00348@pulseconnect.com,3,2,6/24/2022,Active
CUS00349,Mary,Thomas,Female,10/25/2003,09052348217,mary.thomas.cus00349@pulseconnect.com,4,2,8/12/2024,Active
CUS00350,Benjamin,Green,Male,7/25/2005,09093325097,benjamin.green.cus00350@pulseconnect.com,1,2,9/28/2024,Active
CUS00351,Mercy,Yusuf,Female,6/23/2007,09097483076,mercy.yusuf.cus00351@pulseconnect.com,5,2,9/27/2024,Active
CUS00352,James,Young,Male,7/12/1975,09110747623,james.young.cus00352@pulseconnect.com,3,2,10/15/2024,Churned
CUS00353,Samuel,Evans,Male,11/18/1976,09185638806,samuel.evans.cus00353@pulseconnect.com,6,3,6/2/2021,Active
CUS00354,Victoria,Okeke,Female,11/24/1976,08165898594,victoria.okeke.cus00354@pulseconnect.com,1,1,7/11/2022,Active
CUS00355,Hannah,Aliyu,Female,12/25/1975,07049116954,hannah.aliyu.cus00355@pulseconnect.com,1,1,4/3/2023,Active
CUS00356,Stephen,Adewale,Male,1/23/2000,07010204616,stephen.adewale.cus00356@pulseconnect.com,1,3,3/17/2023,Active
CUS00357,Stephen,Aliyu,Male,3/13/1972,09166565605,stephen.aliyu.cus00357@pulseconnect.com,1,4,6/22/2021,Churned
CUS00358,Isaac,Afolabi,Male,7/14/1960,09177483595,isaac.afolabi.cus00358@pulseconnect.com,1,2,3/25/2022,Active
CUS00359,Kelvin,Johnson,Male,11/1/1980,08063354652,kelvin.johnson.cus00359@pulseconnect.com,5,3,4/23/2023,Active
CUS00360,Mark,Ojo,Male,4/6/2004,09156620514,mark.ojo.cus00360@pulseconnect.com,5,2,10/15/2022,Active
CUS00361,Collins,Brown,Male,6/4/2002,08114971459,collins.brown.cus00361@pulseconnect.com,4,2,9/12/2022,Active
CUS00362,Precious,Oladipo,Female,12/17/2006,07058405568,precious.oladipo.cus00362@pulseconnect.com,1,3,11/16/2024,Churned
CUS00363,Andrew,Eze,Male,7/7/1984,08086554668,andrew.eze.cus00363@pulseconnect.com,4,2,3/2/2023,Active
CUS00364,Michael,Baker,Male,11/1/1978,08088738925,michael.baker.cus00364@pulseconnect.com,2,4,8/27/2021,Active
CUS00365,Peter,Usman,Male,3/24/1990,07059923080,peter.usman.cus00365@pulseconnect.com,6,2,5/14/2025,Active
CUS00366,Mercy,Akinyemi,Female,8/12/1974,09072392576,mercy.akinyemi.cus00366@pulseconnect.com,3,2,9/23/2023,Active
CUS00367,Peter,Usman,Male,1/18/1965,08194880608,peter.usman.cus00367@pulseconnect.com,5,2,8/15/2021,Suspended
CUS00368,Richard,Ojo,Male,1/2/1968,08090045673,richard.ojo.cus00368@pulseconnect.com,4,3,8/6/2024,Active
CUS00369,Rebecca,Chukwu,Female,10/5/1988,08092599176,rebecca.chukwu.cus00369@pulseconnect.com,3,3,8/12/2022,Active
CUS00370,Moses,Akinola,Male,5/23/1988,09178660444,moses.akinola.cus00370@pulseconnect.com,4,1,4/21/2024,Active
CUS00371,Henry,Taylor,Male,5/7/1990,09161489070,henry.taylor.cus00371@pulseconnect.com,2,1,1/5/2025,Active
CUS00372,Moses,Walker,Male,3/22/1970,08168118170,moses.walker.cus00372@pulseconnect.com,5,4,12/13/2023,Active
CUS00373,Paul,Hill,Male,3/6/1960,09010682716,paul.hill.cus00373@pulseconnect.com,4,1,5/17/2021,Active
CUS00374,Kelvin,Akinyemi,Male,11/7/1961,09150310652,kelvin.akinyemi.cus00374@pulseconnect.com,4,2,1/25/2024,Active
CUS00375,Mark,Hill,Male,5/20/1994,09036339714,mark.hill.cus00375@pulseconnect.com,5,4,12/5/2024,Active
CUS00376,Henry,Mohammed,Male,10/6/1993,08199412911,henry.mohammed.cus00376@pulseconnect.com,1,2,4/13/2025,Active
CUS00377,Angela,Johnson,Female,6/8/1973,08068027730,angela.johnson.cus00377@pulseconnect.com,6,2,8/15/2022,Churned
CUS00378,Patricia,Baker,Female,12/20/1999,09118233574,patricia.baker.cus00378@pulseconnect.com,6,5,1/26/2021,Suspended
CUS00379,James,Turner,Male,10/17/1962,08173018591,james.turner.cus00379@pulseconnect.com,2,1,10/13/2023,Active
CUS00380,Samuel,Chukwu,Male,7/2/1980,08196717375,samuel.chukwu.cus00380@pulseconnect.com,2,2,11/28/2024,Active
CUS00381,Samuel,Afolabi,Male,3/4/2004,08164966234,samuel.afolabi.cus00381@pulseconnect.com,6,3,11/23/2021,Active
CUS00382,Andrew,Akinyemi,Male,3/9/1962,09094369969,andrew.akinyemi.cus00382@pulseconnect.com,4,3,3/28/2025,Suspended
CUS00383,Victoria,Obi,Female,4/11/1971,09099989079,victoria.obi.cus00383@pulseconnect.com,5,3,4/19/2024,Active
CUS00384,Deborah,Adeyemi,Female,1/13/1958,09148437968,deborah.adeyemi.cus00384@pulseconnect.com,2,3,9/20/2021,Active
CUS00385,Patricia,Brown,Female,3/2/1971,09073597993,patricia.brown.cus00385@pulseconnect.com,1,2,6/27/2021,Active
CUS00386,Isaac,Aliyu,Male,11/12/1956,07075230486,isaac.aliyu.cus00386@pulseconnect.com,6,3,1/7/2021,Suspended
CUS00387,Isaac,Nwachukwu,Male,4/14/1992,09047291700,isaac.nwachukwu.cus00387@pulseconnect.com,2,1,3/11/2023,Active
CUS00388,Grace,Yusuf,Female,3/10/1991,08183965865,grace.yusuf.cus00388@pulseconnect.com,1,2,2/1/2021,Active
CUS00389,Angela,Green,Female,11/17/1972,07089322110,angela.green.cus00389@pulseconnect.com,5,3,8/19/2023,Active
CUS00390,James,Obi,Male,12/16/1996,09161048759,james.obi.cus00390@pulseconnect.com,3,3,2/6/2022,Active
CUS00391,Matthew,Oluwole,Male,4/23/1978,07025870871,matthew.oluwole.cus00391@pulseconnect.com,5,3,5/27/2024,Active
CUS00392,Kelvin,Ogunlana,Male,7/7/1999,08085757712,kelvin.ogunlana.cus00392@pulseconnect.com,1,3,7/4/2024,Active
CUS00393,James,Adewale,Male,8/27/1973,09151358619,james.adewale.cus00393@pulseconnect.com,5,5,5/23/2021,Active
CUS00394,Bright,Hill,Male,4/21/2005,08060621219,bright.hill.cus00394@pulseconnect.com,4,4,12/3/2021,Active
CUS00395,Mark,Lewis,Male,8/18/1976,09193646092,mark.lewis.cus00395@pulseconnect.com,2,2,7/11/2021,Active
CUS00396,Deborah,Okafor,Female,10/2/1963,09129810340,deborah.okafor.cus00396@pulseconnect.com,1,3,5/14/2021,Active
CUS00397,Charles,Ward,Male,5/13/1965,09186617028,charles.ward.cus00397@pulseconnect.com,6,4,4/10/2022,Churned
CUS00398,Joy,Adebayo,Female,7/5/1960,09195184416,joy.adebayo.cus00398@pulseconnect.com,3,6,6/8/2023,Active
CUS00399,Jennifer,Nwosu,Female,1/12/1969,07020665328,jennifer.nwosu.cus00399@pulseconnect.com,4,3,11/3/2023,Active
CUS00400,Henry,Turner,Male,4/16/1989,08170775051,henry.turner.cus00400@pulseconnect.com,1,4,8/19/2024,Active
CUS00401,Joseph,Eze,Male,5/13/1974,09181351556,joseph.eze.cus00401@pulseconnect.com,2,1,1/17/2024,Active
CUS00402,Rebecca,Adebayo,Female,5/18/2003,09138148751,rebecca.adebayo.cus00402@pulseconnect.com,1,3,9/17/2022,Active
CUS00403,Victoria,King,Female,11/20/1966,08021709590,victoria.king.cus00403@pulseconnect.com,5,4,11/20/2023,Active
